Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Borough
171205,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,402,West Queens,Winter 2012-13,12/01/2012,1.6,,Queens
171206,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2012-13,12/01/2012,1.17,,Queens
171207,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Winter 2012-13,12/01/2012,1.21,,Queens
171208,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2012-13,12/01/2012,0.93,,Queens
171209,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,408,Jamaica,Winter 2012-13,12/01/2012,0.77,,Queens
171210,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2012-13,12/01/2012,0.6,,Queens
171211,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,410,Rockaways,Winter 2012-13,12/01/2012,0.51,,Queens
171212,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2012-13,12/01/2012,3.63,,Manhattan
171213,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2012-13,12/01/2012,2.36,,Manhattan
171214,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2012-13,12/01/2012,1.8,,Manhattan
171215,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2012-13,12/01/2012,0.85,,Queens
171216,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2012-13,12/01/2012,0.49,,Staten Island
171217,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2012-13,12/01/2012,0.41,,Staten Island
171218,383,Sulfur Dioxide (SO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2012-13,12/01/2012,2.68,,Bronx
171559,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2008-09,12/01/2008,28.21,,Bronx
171560,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2008-09,12/01/2008,27.63,,Bronx
171561,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2008-09,12/01/2008,29.69,,Bronx
171562,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2008-09,12/01/2008,27.61,,Bronx
171563,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2008-09,12/01/2008,32.48,,Brooklyn
171564,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2008-09,12/01/2008,33.61,,Others Boroughs
171565,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2008-09,12/01/2008,32.54,,Brooklyn
171566,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2008-09,12/01/2008,30.02,,Others Boroughs
171567,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2008-09,12/01/2008,30.17,,Brooklyn
171568,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2008-09,12/01/2008,29.68,,Others Boroughs
171569,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2008-09,12/01/2008,30.46,,Others Boroughs
171570,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2008-09,12/01/2008,25.93,,Others Boroughs
171571,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2008-09,12/01/2008,27.25,,Brooklyn
171572,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2008-09,12/01/2008,24.81,,Brooklyn
171573,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Winter 2008-09,12/01/2008,32.79,,Brooklyn
171574,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2008-09,12/01/2008,32.91,,Manhattan
171575,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2008-09,12/01/2008,35.28,,Manhattan
171576,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2008-09,12/01/2008,34.29,,Manhattan
171577,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2008-09,12/01/2008,36.38,,Manhattan
171578,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2008-09,12/01/2008,31.39,,Queens
171579,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Winter 2008-09,12/01/2008,31.11,,Queens
171580,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2008-09,12/01/2008,27.65,,Queens
171581,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Winter 2008-09,12/01/2008,29.88,,Queens
171582,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2008-09,12/01/2008,29.22,,Queens
171583,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2008-09,12/01/2008,28.35,,Queens
171584,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2008-09,12/01/2008,25.88,,Queens
171585,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2008-09,12/01/2008,21.03,,Queens
171586,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2008-09,12/01/2008,42.78,,Manhattan
171587,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2008-09,12/01/2008,42.67,,Manhattan
171588,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2008-09,12/01/2008,38.85,,Manhattan
171589,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2008-09,12/01/2008,26.5,,Queens
171590,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2008-09,12/01/2008,24.38,,Staten Island
171591,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2008-09,12/01/2008,20.47,,Staten Island
171592,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2008-09,12/01/2008,32.11,,Bronx
171593,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2009-10,12/01/2009,21.38,,Bronx
171594,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2009-10,12/01/2009,22.66,,Bronx
171595,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2009-10,12/01/2009,23.87,,Bronx
171596,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2009-10,12/01/2009,23.85,,Bronx
171597,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2009-10,12/01/2009,28.07,,Brooklyn
171598,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2009-10,12/01/2009,29.32,,Others Boroughs
171599,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2009-10,12/01/2009,28.86,,Brooklyn
171600,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2009-10,12/01/2009,26.84,,Others Boroughs
171601,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2009-10,12/01/2009,27.5,,Brooklyn
171602,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2009-10,12/01/2009,28.09,,Others Boroughs
171603,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2009-10,12/01/2009,28.06,,Others Boroughs
171604,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2009-10,12/01/2009,24.61,,Others Boroughs
171605,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2009-10,12/01/2009,26.54,,Brooklyn
171606,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2009-10,12/01/2009,25.32,,Brooklyn
171607,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Winter 2009-10,12/01/2009,28.63,,Brooklyn
171608,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2009-10,12/01/2009,26.37,,Manhattan
171609,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2009-10,12/01/2009,29.31,,Manhattan
171610,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2009-10,12/01/2009,29.06,,Manhattan
171611,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2009-10,12/01/2009,30.23,,Manhattan
171612,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2009-10,12/01/2009,27.27,,Queens
171613,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Winter 2009-10,12/01/2009,27.56,,Queens
171614,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2009-10,12/01/2009,24.84,,Queens
171615,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Winter 2009-10,12/01/2009,26.35,,Queens
171616,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2009-10,12/01/2009,26.13,,Queens
171617,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2009-10,12/01/2009,25.35,,Queens
171618,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2009-10,12/01/2009,23.39,,Queens
171619,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2009-10,12/01/2009,21.08,,Queens
171620,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2009-10,12/01/2009,36.54,,Manhattan
171621,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2009-10,12/01/2009,36.13,,Manhattan
171622,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2009-10,12/01/2009,33.09,,Manhattan
171623,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2009-10,12/01/2009,23.79,,Queens
171624,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2009-10,12/01/2009,22.15,,Staten Island
171625,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2009-10,12/01/2009,17.87,,Staten Island
171626,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2009-10,12/01/2009,27.07,,Bronx
171627,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2010-11,12/01/2010,25.48,,Bronx
171628,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2010-11,12/01/2010,25.99,,Bronx
171629,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2010-11,12/01/2010,27.53,,Bronx
171630,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2010-11,12/01/2010,27.63,,Bronx
171631,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2010-11,12/01/2010,32.23,,Brooklyn
171632,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2010-11,12/01/2010,33.0,,Others Boroughs
171633,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2010-11,12/01/2010,32.21,,Brooklyn
171634,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2010-11,12/01/2010,30.26,,Others Boroughs
171635,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2010-11,12/01/2010,30.6,,Brooklyn
171636,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2010-11,12/01/2010,30.1,,Others Boroughs
171637,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2010-11,12/01/2010,30.47,,Others Boroughs
171638,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2010-11,12/01/2010,26.24,,Others Boroughs
171639,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2010-11,12/01/2010,28.44,,Brooklyn
171640,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2010-11,12/01/2010,25.7,,Brooklyn
171641,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Winter 2010-11,12/01/2010,32.58,,Brooklyn
171642,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2010-11,12/01/2010,30.54,,Manhattan
171643,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2010-11,12/01/2010,33.16,,Manhattan
171644,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2010-11,12/01/2010,32.92,,Manhattan
171645,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2010-11,12/01/2010,33.65,,Manhattan
171646,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2010-11,12/01/2010,31.48,,Queens
171647,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Winter 2010-11,12/01/2010,31.99,,Queens
171648,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2010-11,12/01/2010,28.98,,Queens
171649,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Winter 2010-11,12/01/2010,30.69,,Queens
171650,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2010-11,12/01/2010,29.53,,Queens
171651,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2010-11,12/01/2010,28.44,,Queens
171652,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2010-11,12/01/2010,25.66,,Queens
171653,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2010-11,12/01/2010,20.38,,Queens
171654,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2010-11,12/01/2010,38.87,,Manhattan
171655,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2010-11,12/01/2010,38.71,,Manhattan
171656,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2010-11,12/01/2010,36.23,,Manhattan
171657,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2010-11,12/01/2010,27.47,,Queens
171658,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2010-11,12/01/2010,26.05,,Staten Island
171659,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2010-11,12/01/2010,21.82,,Staten Island
171660,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2010-11,12/01/2010,31.18,,Bronx
171661,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2011-12,12/01/2011,21.85,,Bronx
171662,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2011-12,12/01/2011,22.15,,Bronx
171663,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2011-12,12/01/2011,23.32,,Bronx
171664,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2011-12,12/01/2011,22.44,,Bronx
171665,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2011-12,12/01/2011,26.94,,Brooklyn
171666,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2011-12,12/01/2011,27.09,,Others Boroughs
171667,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2011-12,12/01/2011,26.04,,Brooklyn
171668,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2011-12,12/01/2011,24.24,,Others Boroughs
171669,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2011-12,12/01/2011,24.12,,Brooklyn
171670,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2011-12,12/01/2011,23.5,,Others Boroughs
171671,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2011-12,12/01/2011,24.1,,Others Boroughs
171672,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2011-12,12/01/2011,20.3,,Others Boroughs
171673,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2011-12,12/01/2011,21.83,,Brooklyn
171674,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2011-12,12/01/2011,19.46,,Brooklyn
171675,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Winter 2011-12,12/01/2011,26.68,,Brooklyn
171676,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2011-12,12/01/2011,25.92,,Manhattan
171677,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2011-12,12/01/2011,28.09,,Manhattan
171678,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2011-12,12/01/2011,27.76,,Manhattan
171679,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2011-12,12/01/2011,28.9,,Manhattan
171680,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2011-12,12/01/2011,26.18,,Queens
171681,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Winter 2011-12,12/01/2011,25.94,,Queens
171682,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2011-12,12/01/2011,22.76,,Queens
171683,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Winter 2011-12,12/01/2011,24.49,,Queens
171684,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2011-12,12/01/2011,23.67,,Queens
171685,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2011-12,12/01/2011,22.78,,Queens
171686,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2011-12,12/01/2011,20.53,,Queens
171687,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2011-12,12/01/2011,15.89,,Queens
171688,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2011-12,12/01/2011,33.23,,Manhattan
171689,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2011-12,12/01/2011,33.42,,Manhattan
171690,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2011-12,12/01/2011,30.73,,Manhattan
171691,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2011-12,12/01/2011,21.5,,Queens
171692,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2011-12,12/01/2011,20.15,,Staten Island
171693,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2011-12,12/01/2011,17.0,,Staten Island
171694,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2011-12,12/01/2011,25.88,,Bronx
171695,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2012-13,12/01/2012,23.12,,Bronx
171696,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Winter 2012-13,12/01/2012,22.24,,Bronx
171697,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2012-13,12/01/2012,24.13,,Bronx
171698,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2012-13,12/01/2012,22.38,,Bronx
171699,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2012-13,12/01/2012,27.66,,Brooklyn
171700,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2012-13,12/01/2012,28.16,,Others Boroughs
219989,386,Ozone (O3),Mean,ppb,Borough,5,Staten Island,Summer 2009,06/01/2009,26.72,,Staten Island
171701,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2012-13,12/01/2012,27.11,,Brooklyn
171702,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2012-13,12/01/2012,25.3,,Others Boroughs
171703,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2012-13,12/01/2012,25.84,,Brooklyn
171704,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2012-13,12/01/2012,25.67,,Others Boroughs
171705,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2012-13,12/01/2012,25.91,,Others Boroughs
171706,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2012-13,12/01/2012,22.63,,Others Boroughs
171707,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2012-13,12/01/2012,24.26,,Brooklyn
171708,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Winter 2012-13,12/01/2012,22.54,,Brooklyn
171709,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Winter 2012-13,12/01/2012,27.35,,Brooklyn
171710,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2012-13,12/01/2012,27.68,,Manhattan
171711,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2012-13,12/01/2012,29.88,,Manhattan
171712,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2012-13,12/01/2012,29.27,,Manhattan
171713,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2012-13,12/01/2012,30.65,,Manhattan
171714,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2012-13,12/01/2012,26.98,,Queens
171715,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Winter 2012-13,12/01/2012,26.15,,Queens
171716,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2012-13,12/01/2012,22.06,,Queens
171717,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Winter 2012-13,12/01/2012,24.72,,Queens
171718,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Winter 2012-13,12/01/2012,24.45,,Queens
171719,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2012-13,12/01/2012,22.95,,Queens
171720,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Winter 2012-13,12/01/2012,20.46,,Queens
171721,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2012-13,12/01/2012,18.88,,Queens
171722,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2012-13,12/01/2012,34.4,,Manhattan
171723,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2012-13,12/01/2012,34.64,,Manhattan
171724,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2012-13,12/01/2012,31.68,,Manhattan
171725,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2012-13,12/01/2012,20.62,,Queens
171726,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,501502,Northern SI,Winter 2012-13,12/01/2012,21.87,,Staten Island
171727,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2012-13,12/01/2012,17.97,,Staten Island
171728,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Winter 2012-13,12/01/2012,26.99,,Bronx
172069,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Summer 2009,06/01/2009,19.51,,Bronx
172070,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2009,06/01/2009,17.94,,Bronx
172071,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2009,06/01/2009,21.15,,Bronx
172072,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2009,06/01/2009,19.03,,Bronx
172073,375,Nitrogen Dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2009,06/01/2009,22.6,,Brooklyn
